0.18597,0.54652,0.81654,-0.07252,0.14212,0.046253
-0.46253,-0.83499,0.2981,-0.069394,0.062569,0.01952
-0.88592,-0.061937,-0.45968,-0.089998,0.11928,0.0043027
0.088161,0.033146,0.99555,-0.075493,0.12815,0.053033
0.78577,0.52887,0.32073,-0.063527,0.16048,-0.019114
0.33117,0.92374,-0.19244,-0.034814,0.12675,0.0021572
0.84407,0.53622,-0.0017289,-0.046506,0.13345,0.01376
0.13177,0.9908,-0.030876,-0.068995,0.15537,0.0043079
-0.89776,-0.41152,0.15712,-0.092133,0.11654,0.039489
0.055094,0.80622,0.58904,0.0069028,0.126,0.031259
0.090251,0.72858,0.67899,0.0071007,0.12426,0.033431
0.37026,0.9163,-0.15264,-0.032858,0.1263,0.0038746
0.030598,0.99739,-0.065358,-0.063012,0.15598,0.013232
0.65023,0.62247,0.4356,0.030411,0.11624,0.027646
-0.011722,0.22223,0.97492,-0.030562,0.17509,-0.0043706
-0.78905,-0.27599,0.54884,0.039751,0.095588,-0.0074168
-0.058987,0.89739,0.43728,-0.071568,0.16504,-0.016739
-0.11596,0.6905,0.71397,-0.007996,0.12242,0.035125
0.50862,0.1507,0.8477,0.028952,0.092254,0.04376
0.56175,-0.82089,-0.10286,-0.01301,0.16317,-0.013109
0.3409,0.21433,0.91534,-0.042687,0.16619,0.0040262
0.21925,0.94969,-0.22366,-0.030951,0.12505,0.0015764
-0.23965,0.74194,0.62617,-0.042676,0.16925,0.0016173
-0.19747,0.53535,0.82122,-0.019305,0.11325,0.038937
-0.93591,0.33083,0.12091,-0.090653,0.13458,0.022417
-0.55079,0.73999,0.38606,-0.07825,0.17196,-0.039947
0.049088,-0.066133,0.9966,-0.0775,0.12815,0.053268
-0.92456,0.2321,-0.30218,-0.086008,0.10421,0.0043883
0.93862,0.27868,0.20332,-0.050283,0.14269,0.014056
0.83904,0.51581,0.17307,0.036853,0.11033,0.022273
0.59758,0.46277,0.65479,0.031211,0.10167,0.037399
0.75894,-0.16805,0.6291,-0.033672,0.172,-0.0016684
0.038718,0.58452,0.81045,-0.075494,0.14142,0.047155
-0.089818,0.71666,0.69162,-0.075287,0.14643,0.042858
-0.081708,0.76005,0.64471,-0.039515,0.17111,0.00053175
0.87677,0.46181,0.13417,0.038957,0.10769,0.019172
-0.87544,-0.15174,-0.45889,-0.084727,0.10989,0.0041824
0.99075,0.097541,0.094373,0.045273,0.086878,0.019167
0.41682,0.87934,0.23026,0.016178,0.12782,0.022054
0.25711,0.055053,0.96481,-0.00079625,0.039792,0.046914
0.19854,0.024748,0.97978,0.0018794,0.03932,0.046314
-0.24537,0.95236,-0.18112,-0.016294,0.12794,0.0045317
0.17232,0.55351,0.81482,-0.051495,0.15715,0.0099574
-0.95658,0.28984,0.030884,-0.090827,0.13511,0.019209
-0.55638,0.82852,-0.063119,-0.035514,0.17673,-0.0079636
0.86057,0.47166,-0.19227,0.040674,0.10527,0.0039184
-0.95919,0.27565,0.063086,-0.091838,0.12763,0.034249
-0.84926,-0.27921,0.4481,0.040357,0.098681,-0.0049324
-0.90041,-0.27321,0.33856,0.04189,0.098433,-0.0016895
0.99409,0.08307,0.069821,0.045676,0.086903,0.013166
-0.011722,0.22223,0.97492,-0.030687,0.17784,-0.0049996
-0.011328,0.36187,0.93216,-0.027561,0.17784,-0.0070793
-0.017446,0.045696,0.9988,-0.072497,0.12251,0.053537
0.1208,0.65658,0.74452,-0.072504,0.1463,0.042968
0.43863,0.44471,0.78092,-0.060254,0.13041,0.039217
0.91586,0.14731,0.3735,0.043117,0.092369,0.025165
-0.17238,0.98377,0.049709,-0.010274,0.13001,0.016223
-0.25627,0.96653,-0.011742,-0.016051,0.12874,0.013021
0.051725,0.99367,-0.099696,-0.069283,0.15562,0.0075991
0.29761,0.64815,0.70095,0.013076,0.12257,0.033443
-0.22845,0.86716,0.44255,-0.010499,0.12708,0.027559
0.027426,0.94058,0.33847,-0.065876,0.15421,0.031142
-0.10069,0.93537,0.33903,-0.072124,0.1543,0.030691
0.27111,0.68469,0.67654,0.019079,0.12075,0.032833
-0.56521,0.82289,0.058258,-0.042427,0.17201,-0.0040915
0.46834,-0.60566,0.6433,-0.044218,0.17082,-0.0039143
-0.31088,0.24694,0.91781,-0.057687,0.040091,0.04647
0.073682,0.29415,0.95291,-0.054474,0.040078,0.046912
-0.55353,0.7367,0.38843,-0.075131,0.16314,-0.015835
-0.1863,-0.86642,-0.46327,-0.071601,0.16333,-0.013292
0.87216,0.45948,0.16799,0.038694,0.10733,0.02189
0.86166,0.50492,0.050939,0.039488,0.1077,0.013166
-0.90522,-0.26068,0.33558,0.042427,0.092274,-0.0048054
0.079029,0.47171,0.87821,-0.0455,0.16376,0.0054758
0.52037,0.01325,0.85384,-0.042567,0.16303,0.0049674
0.28739,0.19134,0.93851,-0.042587,0.040174,0.043326
0.32196,0.85413,0.40841,-0.069321,0.16689,-0.021931
-0.71405,0.47079,0.51816,-0.025713,0.089966,0.049044
-0.89898,0.31555,-0.30373,-0.086993,0.13981,0.0071953
-0.36749,0.82906,0.42145,-0.016124,0.12485,0.027788
-0.64406,0.46596,-0.60669,-0.036002,0.17408,-0.011896
-0.98843,0.016922,-0.15075,-0.089087,0.092207,0.010445
0.79263,0.48823,0.36519,-0.064438,0.15674,-0.010769
0.87429,0.37751,0.30512,-0.06338,0.15446,-0.010659
-0.24632,-0.043461,-0.96821,-0.071982,0.13917,-0.0072785
0.35486,0.50964,0.7838,-0.069959,0.14266,0.044999
-0.61822,0.70341,0.35074,-0.074771,0.16533,-0.019483
-0.73762,0.58637,0.33479,-0.076712,0.16525,-0.022942
0.62891,0.59749,0.49748,0.029947,0.11487,0.030024
0.8891,0.32144,0.32585,0.040186,0.10178,0.025034
0.83965,0.50423,0.20186,0.03791,0.10847,0.022533
0.9056,0.41211,0.10027,0.040657,0.10493,0.016163
-0.20989,0.51801,0.82923,-0.016498,0.1134,0.039385
0.021764,-0.43375,0.90077,-0.072299,0.11653,0.052304
0.15647,0.46931,0.86906,0.013996,0.11402,0.037947
0.16831,0.43127,0.88638,0.013244,0.11299,0.038629
-0.59393,-0.77958,0.19875,-0.083331,0.11042,0.028016
-0.16906,0.71589,0.67743,-0.036487,0.17122,0.00054504
-0.19029,0.40193,-0.89568,-0.062903,0.11876,-0.0095281
-0.91293,-0.21819,-0.34489,-0.07082,0.16591,-0.047994
-0.97667,0.012492,0.2144,-0.091356,0.14534,0.024694
-0.22568,0.49678,0.83802,-0.013493,0.11344,0.040213
0.15522,0.011558,0.98781,0.0043455,0.039461,0.045853
-0.32542,0.59192,0.73738,-0.022015,0.11404,0.037513
-0.88142,0.07272,-0.46671,-0.089456,0.12744,0.0042823
0.24593,0.32315,0.91383,0.01019,0.11324,0.039155
-0.59934,0.72085,0.34808,-0.0772,0.17144,-0.036661
0.57441,0.68194,0.45278,0.027708,0.11879,0.027515
0.56709,0.26535,-0.77974,0.031486,0.10174,-0.014408
0.91868,0.3737,-0.12797,0.042398,0.10147,0.0041735
0.14108,0.37783,0.91506,0.001245,0.11316,0.041767
0.55993,0.3734,0.73963,-0.06602,0.14625,0.040153
0.2834,0.31299,0.90649,-0.072193,0.12798,0.052157
-0.23319,0.9675,-0.097848,-0.01352,0.12904,0.0072932
0.015653,0.99932,-0.033522,0.0045133,0.13169,0.010638
0.21233,0.64062,0.73791,-0.06362,0.15111,0.036199
0.79906,0.58053,0.15647,0.034748,0.11369,0.021838
0.70384,-0.50193,0.50267,0.02236,0.039887,0.039755
0.52675,0.33131,0.7828,0.016867,0.093127,0.048889
-0.16411,0.47936,0.86214,-0.010735,0.1138,0.040729
0.81747,0.57504,0.032734,0.037634,0.11058,0.013148
-0.70195,0.22802,-0.67474,-0.078469,0.0957,-0.010734
0.9052,0.36856,0.21162,0.041567,0.10039,0.021912
0.91446,0.38581,0.1221,0.042097,0.10148,0.016163
-0.58973,-0.15205,-0.79316,-0.077454,0.11324,-0.0041817
-0.51218,0.10094,-0.85292,-0.077975,0.13614,-0.0051731
0.17541,0.2034,-0.96325,0.0071363,0.10445,-0.020965
0.17171,0.2431,-0.95468,0.010545,0.10493,-0.020179
0.23651,0.94684,0.21809,0.01045,0.13001,0.02185
0.016866,0.98561,0.1682,0.0043668,0.13119,0.0193
-0.097934,0.99242,0.074281,-0.0015012,0.13125,0.016297
0.077573,0.94885,0.30606,-0.037215,0.12674,0.018476
0.33419,0.94078,-0.057026,-0.033715,0.12697,0.0072152
-0.28551,0.88378,0.37071,-0.022651,0.12308,0.025737
-0.050752,0.99054,-0.12747,-0.063294,0.15535,0.0074797
0.83983,0.51176,0.18107,-0.046771,0.13304,0.019307
-0.34393,0.80944,0.47594,-0.039674,0.1725,-0.001601
-0.2614,0.52899,0.80737,-0.057374,0.042562,0.045407
-0.022159,0.49791,0.86695,-0.054492,0.04271,0.045782
0.27094,0.4497,0.85109,-0.051521,0.042819,0.045157
-0.13903,0.9855,-0.097215,-0.0045171,0.13074,0.0072982
-0.89963,0.40618,0.16026,-0.090368,0.13445,0.025214
-0.10563,0.6852,-0.72065,-0.00752,0.12263,-0.010972
0.31332,0.21269,0.92552,-0.048336,0.039865,0.045056
0.24019,0.22758,0.94367,-0.045724,0.039898,0.044399
0.27591,0.26376,0.92429,-0.044845,0.040925,0.043836
0.15742,0.50889,-0.84632,-0.062837,0.17774,-0.060415
0.6417,0.68548,0.344,-0.066094,0.16365,-0.019088
0.23346,0.91534,0.3281,-0.033906,0.12581,0.01919
-0.38129,0.80786,0.44943,-0.081043,0.15112,0.033351
0.041436,0.99015,-0.13371,-0.06623,0.15535,0.0072516
0.0076177,0.88479,0.46593,-0.0013754,0.12821,0.028163
-0.99961,-0.021523,0.017576,-0.089716,0.092272,0.016437
0.41587,0.70361,0.57618,0.021717,0.12118,0.030929
0.72094,0.58822,0.3664,-0.065651,0.15784,-0.0099641
0.3607,0.90457,-0.22728,-0.033427,0.12593,0.00095427
0.35605,0.89256,-0.2767,-0.033664,0.12532,-0.0014952
0.34965,0.89074,-0.2904,-0.036127,0.12626,-0.0018772
-0.86471,0.25817,-0.43083,-0.083834,0.10711,0.0012344
0.83606,0.29613,0.46185,0.039088,0.10119,0.027946
0.87705,0.47361,0.080534,0.039308,0.10768,0.016165
0.30896,0.3262,0.89339,-0.048446,0.15691,0.0092874
-0.10304,0.44534,0.88941,-0.009988,0.11278,0.041429
-0.26636,0.73694,0.62126,-0.036621,0.17298,-0.00077936
0.91276,0.37743,0.15625,0.041812,0.10106,0.019021
0.97639,0.098474,0.19227,0.044886,0.086851,0.022163
-0.51728,0.85311,0.068048,-0.030994,0.17892,-0.0069961
0.36962,-0.92525,0.085412,-0.022145,0.15785,-0.0049943
0.4199,0.79579,0.43634,0.022119,0.12277,0.028
-0.15228,0.98819,0.016756,-0.007194,0.1306,0.013645
0.91672,0.34938,0.19382,0.040738,0.10226,0.02237
-0.14302,0.66637,0.73178,-0.02751,0.11597,0.033071
-0.39085,0.6104,0.68895,-0.024743,0.11617,0.033872
-0.36757,0.60074,0.70993,-0.021853,0.11586,0.036059
-0.26021,0.58446,0.76857,-0.019507,0.11613,0.036853
-0.2925,-0.42835,0.85496,-0.075359,0.11658,0.051967
0.25981,0.074927,0.96275,-0.00098743,0.042398,0.04674
0.1824,0.057071,0.98157,0.0014012,0.041968,0.046265
0.14873,0.0020363,0.98888,0.0045003,0.042038,0.045737
0.14222,-0.12657,0.98171,0.0076178,0.042529,0.045359
-0.14353,0.68611,0.7132,-0.051341,0.16036,0.0074749
0.24766,0.2914,0.92399,-0.048697,0.16023,0.0077478
0.36886,0.25181,0.89473,-0.045369,0.15998,0.0069359
-0.066729,0.44001,0.89551,-0.0074926,0.11278,0.041545
0.28973,0.26051,0.92097,-0.074606,0.13086,0.052295
0.19519,0.97452,0.11048,-0.060255,0.15563,0.021949
0.69818,0.69989,0.15069,0.030483,0.11877,0.02166
0.80399,0.45078,-0.38782,0.037854,0.10543,-0.0023055
-0.67156,0.26404,-0.69231,-0.082933,0.13701,-0.00079242
0.80614,0.34096,-0.48362,0.037574,0.10198,-0.0079778
0.40583,0.37701,0.83256,-0.036845,0.16885,0.0010173
-0.26357,0.018488,0.96446,-0.075003,0.12249,0.053236
0.76842,0.48417,-0.41847,0.03541,0.10676,-0.0070241
-0.78831,-0.51861,0.33108,0.037393,0.10469,-0.004839
0.99591,0.07931,0.043304,0.045885,0.086915,0.010167
-0.36192,0.11486,-0.92511,-0.07182,0.092945,-0.015619
-0.31496,0.094998,-0.94434,-0.06883,0.093015,-0.016469
-0.52694,0.095464,-0.84452,-0.07536,0.092897,-0.013999
-0.10228,0.94648,0.30614,-0.027526,0.18058,-0.0076531
0.66985,-0.12171,0.73245,-0.026009,0.18067,-0.008424
-0.22023,0.74378,0.6311,-0.054365,0.15857,0.0083546
-0.43696,0.89273,0.10997,-0.059717,0.15627,0.0073872
-0.088416,0.96323,-0.2537,-0.062989,0.15491,0.0047108
0.18662,0.93625,0.29768,-0.036182,0.12628,0.019348
-0.26384,0.96366,-0.041771,-0.023802,0.12661,0.010358
0.014731,0.78876,0.61453,-0.071645,0.14901,0.040054
-0.0064797,0.93918,0.34337,-0.069015,0.1543,0.031031
-0.67375,0.12111,0.72897,-0.077728,0.096002,0.036344
0.84497,0.25889,-0.46798,0.038915,0.099123,-0.0073153
-0.71481,0.36274,-0.59788,-0.087579,0.13496,0.0032477
0.35079,0.33874,0.87304,-0.049047,0.042244,0.044563
0.24379,0.46825,0.8493,-0.048258,0.043557,0.043643
0.20204,0.43401,0.87796,-0.045506,0.043183,0.043342
0.24687,0.36942,0.89587,-0.042826,0.042981,0.042664
0.26718,0.28397,0.92086,-0.039402,0.042643,0.041786
-0.34501,-0.83365,-0.43127,-0.069215,0.1629,-0.013445
0.56331,0.70614,0.429,-0.067877,0.1616,-0.012536
0.70817,0.617,0.34322,-0.066013,0.15999,-0.013106
-0.4699,-0.67375,0.57032,-0.030824,0.036653,0.051492
-0.43879,0.4863,0.75562,-0.028412,0.04287,0.051801
-0.35003,0.5563,0.75366,-0.026329,0.043492,0.052686
-0.12109,0.33998,0.9326,-0.02498,0.042491,0.053721
0.15295,0.14935,0.97688,-0.022241,0.042758,0.053678
0.22275,0.96441,0.14249,0.010344,0.13056,0.019189
-0.075334,0.61394,0.78575,-0.045316,0.16597,0.0041774
0.41455,0.84873,0.32833,0.021946,0.12433,0.024892
0.37809,0.18061,0.90798,-0.013382,0.042631,0.050773
0.30386,0.20205,0.93104,-0.011412,0.042634,0.050059
0.29068,0.16909,0.94176,-0.0099009,0.042639,0.049616
0.29695,0.21537,0.93029,-0.0074157,0.042644,0.048807
0.26956,0.22743,0.93574,-0.0044437,0.042656,0.047847
0.27805,0.11715,0.9534,-0.0024612,0.042664,0.047174
0.18187,-0.03165,0.98281,0.010277,0.042769,0.044966
0.30488,0.40413,0.8624,0.019258,0.11342,0.037082
-0.28777,0.94291,0.16764,-0.016031,0.12828,0.01885
0.97476,0.05773,0.21567,-0.053212,0.14562,0.022597
0.94364,0.20842,0.2571,-0.062031,0.17213,-0.054347
-0.60443,0.3369,-0.72192,-0.036655,0.172,-0.012575
0.64327,0.35023,0.68084,-0.053798,0.13078,0.034499
0.83944,0.27593,0.4682,-0.065636,0.13326,0.042861
0.91809,0.38606,0.08981,0.042475,0.10149,0.01316
0.25881,0.46838,0.84477,-0.039498,0.16899,0.002247
-0.22911,0.77975,0.58266,-0.03577,0.1743,-0.0021647
-0.89791,-0.34099,0.27834,-0.093196,0.11945,0.025302
-0.99075,-0.071656,0.11521,0.045499,0.089697,0.0041768
-0.078715,0.43426,0.89734,-0.0042412,0.11314,0.041661
-0.60022,0.11916,-0.79091,-0.045781,0.16294,-0.0082295
-0.51326,-0.034517,-0.85754,-0.041145,0.16292,-0.011415
-0.12756,-0.54308,0.82993,-0.051725,0.068604,0.037709
-0.13035,0.13639,-0.98204,-0.036825,0.092201,-0.023736
0.26569,0.45325,0.85087,-0.072355,0.13922,0.047896
-0.46626,0.79798,0.38186,-0.083552,0.15136,0.030503
-0.27248,0.95932,-0.073845,-0.061407,0.15551,0.0065466
-0.91565,-0.047066,-0.39921,-0.068293,0.16591,-0.053999
-0.0031625,0.77771,0.62862,-0.0011544,0.12574,0.031881
-0.21764,0.97526,-0.038716,-0.025089,0.12622,0.0098922
0.18565,0.97891,-0.085217,-0.039995,0.12836,0.0044112
-0.11792,0.7989,0.58979,-0.074883,0.14893,0.039946
-0.40914,0.77295,0.48493,-0.071972,0.16214,-0.011133
-0.40531,0.51541,0.75503,-0.058615,0.043703,0.044024
0.25411,0.23243,0.93883,-0.038489,0.043651,0.040996
-0.26321,0.95052,0.16502,-0.013319,0.12894,0.019245
-0.24933,0.95179,-0.1787,-0.022538,0.12628,0.0042692
-0.037985,0.97341,-0.2259,-0.027808,0.12468,0.0013595
-0.42699,0.63994,0.63887,-0.029479,0.044608,0.050399
-0.35936,0.54521,0.75737,-0.027672,0.045184,0.050603
-0.31506,0.54464,0.77724,-0.025271,0.045564,0.051559
0.0090597,0.39517,0.91856,-0.022201,0.044782,0.05306
0.24673,0.46424,0.85065,-0.019474,0.045298,0.052251
0.3248,0.47352,0.81871,-0.016526,0.045337,0.050995
0.38123,0.35307,0.8544,-0.014037,0.0446,0.050448
0.31461,0.45524,0.83293,-0.013286,0.04555,0.049531
0.23639,0.30389,0.92292,-0.010535,0.045139,0.048783
0.25672,0.17361,0.95077,-0.0075172,0.045062,0.047825
0.19786,0.18364,0.96287,-0.0051786,0.044785,0.047324
0.19824,0.22179,0.95473,-0.0038357,0.045212,0.046988
0.2218,0.092898,0.97066,-0.0015025,0.044953,0.046711
0.0020302,-0.71723,0.69684,0.0014994,0.044194,0.045995
0.031452,-0.80659,0.59028,0.0045032,0.044162,0.045879
0.42137,-0.60226,0.67804,0.007479,0.044961,0.046331
0.055774,0.68537,0.72605,-0.0014534,0.1219,0.036248
0.30575,0.29605,0.90492,0.0072862,0.11329,0.040232
-0.38599,0.78061,0.49159,-0.080737,0.14918,0.036859
-0.42443,0.71014,0.56175,-0.080661,0.14765,0.03904
-0.25268,0.76929,0.58682,-0.077738,0.14832,0.039921
0.78854,0.52404,0.32185,-0.04442,0.12803,0.019279
-0.31162,0.27248,0.9103,-0.080879,0.13077,0.052251
0.44354,0.40998,0.79698,-0.050926,0.15427,0.011181
0.7897,0.27873,-0.54652,0.038036,0.099059,-0.0088014
0.99112,0.10352,0.083394,0.045227,0.089687,0.016163
0.17828,0.24166,-0.95384,0.0013724,0.1042,-0.021984
-0.4555,0.094878,-0.88516,-0.074135,0.089753,-0.015013
-0.33288,0.087953,-0.93886,-0.071805,0.090071,-0.015957
-0.34867,0.1396,-0.92679,-0.068809,0.090145,-0.016816
0.58684,0.65434,0.47692,0.025714,0.11959,0.028585
0.67896,-0.097005,0.72774,-0.038757,0.16581,0.0024115
-0.12487,0.99002,0.065332,-0.0042803,0.13095,0.016144
0.32884,0.39869,0.8561,-0.073451,0.13565,0.050118
0.10849,0.9676,0.22797,0.0073539,0.13047,0.02198
0.081277,0.98629,-0.14363,-0.066082,0.15497,0.0047479
0.61423,0.6789,0.40226,-0.066851,0.15924,-0.010216
-0.5798,0.46997,0.66556,-0.022903,0.090197,0.052633
0.327,0.93887,-0.10772,-0.034362,0.12706,0.0047907
-0.035179,0.77433,0.6318,-0.0044091,0.098224,0.051808
-0.26522,0.87624,0.40232,-0.012776,0.12678,0.026734
-0.29638,0.88026,0.37055,-0.013099,0.12751,0.024913
-0.14011,0.79553,0.58949,0.048359,0.069084,0.024971
-0.20892,0.74209,0.63691,-0.057434,0.045635,0.042972
-0.028601,0.74165,0.67018,-0.054322,0.045843,0.043042
0.1812,0.74238,0.64501,-0.051506,0.045907,0.042533
0.15329,0.65455,0.74032,-0.048506,0.045193,0.042408
0.12964,0.60764,0.78356,-0.045497,0.045182,0.041979
0.10115,0.4509,0.88683,-0.042494,0.045153,0.041476
0.14114,0.39555,0.90754,-0.040495,0.045141,0.041464
0.1813,0.3532,0.91781,-0.039296,0.045903,0.040657
0.075001,0.28123,0.9567,-0.037139,0.045712,0.04054
0.30711,0.89973,0.31012,-0.069587,0.15665,-0.0015302
-0.50678,0.83412,0.21778,-0.087536,0.152,0.022759
-0.079939,0.96355,0.2553,-0.072093,0.15526,0.027633
-0.13848,0.9747,0.17545,-0.074958,0.15553,0.025024
-0.069488,0.80373,0.59093,-0.0070116,0.098342,0.051493
0.5886,0.66708,-0.45667,0.030079,0.11567,-0.0043046
-0.92669,-0.35608,-0.12026,-0.092235,0.11679,0.03381
-0.49135,0.64903,0.58081,-0.030488,0.045663,0.048669
-0.071105,0.5904,0.80398,-0.022491,0.046202,0.052267
-0.054046,-0.76414,0.64278,0.001509,0.045822,0.04767
0.0039894,-0.75626,0.65426,0.0045013,0.045946,0.04842
0.59229,-0.6277,0.50517,0.0069743,0.045913,0.048106
0.38899,-0.44244,0.80804,0.010752,0.045431,0.045325
0.057394,0.58061,0.81216,-0.036493,0.11524,0.032831
-0.067942,0.61214,0.78782,-0.033512,0.11528,0.033032
0.16369,0.61314,0.77283,-0.048916,0.1156,0.033238
-0.0048239,0.35764,0.93385,-0.0014935,0.1135,0.041798
-0.93575,0.066691,0.34629,0.043224,0.0839,-0.0047912
-0.072794,0.46363,0.88303,-0.0074915,0.11416,0.040909
0.47782,0.44688,0.7563,-0.067332,0.14548,0.041723
-0.46299,0.85203,0.24431,-0.039102,0.17402,-0.0042372
0.39125,0.85565,0.33882,0.018961,0.12551,0.024866
-0.24888,0.96681,-0.057748,-0.0163,0.12853,0.010038
-0.33025,0.87549,0.35278,-0.02215,0.12482,0.021967
0.91142,0.3871,0.13955,0.040268,0.10492,0.019168
0.46171,-0.5312,0.71039,0.030686,0.043107,0.029971
-0.057705,0.49646,-0.86614,0.033765,0.042779,0.028632
-0.47248,-0.15792,-0.86708,-0.048095,0.15687,-0.0068989
-0.54194,0.14844,-0.8272,-0.027515,0.17465,-0.018113
0.53162,0.16391,-0.83097,0.027563,0.089405,-0.021827
-0.43972,0.36357,-0.82126,-0.030823,0.092302,-0.024638
-0.76883,0.62794,-0.12078,-0.089984,0.15099,0.016012
0.76755,0.5619,0.30844,0.034116,0.11327,0.025168
0.82444,0.46905,0.3167,0.037537,0.10769,0.025526
0.50894,0.54842,0.66349,-0.024538,0.18097,-0.009746
0.58203,0.16351,0.79656,0.027483,0.092112,0.044803
0.07812,0.86173,0.50131,0.0073693,0.12828,0.027801
-0.040708,0.9991,-0.012267,-0.027919,0.12578,0.010322
-0.92277,0.016553,-0.385,-0.088715,0.12194,0.0017967
-0.018724,0.88406,0.467,-0.0041868,0.099606,0.049599
0.84607,0.49349,0.2016,-0.064141,0.15396,-0.0076501
0.74542,-0.37102,-0.5538,-0.024387,0.089775,0.051107
0.075838,0.73696,0.67167,-0.048499,0.046487,0.040953
0.024641,0.6171,0.7865,-0.045498,0.046489,0.040838
0.023729,0.49686,0.86751,-0.042498,0.046484,0.040725
-0.50987,0.79531,-0.32789,-0.025512,0.09362,-0.029375
0.26138,0.92891,-0.26229,-0.030838,0.12426,-0.0011667
-0.44854,0.65517,0.60792,-0.02799,0.047582,0.048553
-0.24935,0.66775,0.70138,-0.024952,0.047401,0.050521
-0.036242,0.71025,0.70301,-0.02249,0.047472,0.051029
0.193,0.73986,0.64448,-0.019512,0.047413,0.050576
0.13602,0.60943,0.78109,-0.016508,0.048223,0.048415
-0.34248,-0.46529,0.81622,-0.013499,0.047923,0.048225
-0.15751,-0.63775,0.75397,-0.010495,0.047973,0.048565
-0.16044,-0.69037,0.70544,-0.0075083,0.04715,0.047925
-0.034356,-0.67098,0.74067,-0.0044938,0.047329,0.048869
-0.076794,-0.72025,0.68945,-0.001486,0.047434,0.049352
-0.080047,-0.72661,0.68237,0.001508,0.047438,0.049826
0.065436,-0.60921,0.79031,0.0043003,0.048356,0.050781
0.13103,-0.65153,0.74722,0.0054944,0.047471,0.050005
